Monthly Climate Data Summaries ( por - por )

Station:,SAN FRANCISCO DOWNTOWN,State:,CA,ID:,23272
Latitude:,37.7705 degreeN,Longitude:,122.4269 degreeW,Elevation:,150.0 feet
Station period of record:,maxt: 06/01/1874-10/22/2019; mint: 01/01/1875-10/22/2019; avgt: 01/01/1875-10/22/2019; hdd: 01/01/1875-10/22/2019; cdd: 01/01/1875-10/22/2019; pcpn: 01/01/1875-10/22/2019

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1988,JAN,58.6,47.0,52.8,71,27,40,01,0,0,0,0,0,0,0,370,0,4.93,02,1988-01-04,14,11,4,1,0
1988,FEB,67.0,48.3,57.7,78,11,41,03,0,0,0,0,0,0,0,207,3,0.40,24,1988-02-27,3,2,0,0,0
1988,MAR,68.5,49.6,59.1,81,25,45,13,0,0,0,0,0,0,0,183,6,0.07,04,1988-03-23,2,0,0,0,0
1988,APR,66.4,51.1,58.7,91,10,47,02,0,1,0,0,0,0,0,197,18,1.73,11,1988-04-19,5,4,1,1,0
1988,MAY,66.4,51.0,58.6,83,19,47,01,1,0,0,0,0,0,0,196,11,0.66,24,1988-05-07,5,4,0,0,0
1988,JUN,68.9,53.2,61.0,86,18,48,07,0,0,0,0,0,0,0,125,12,0.70,70,1988-06-06,1,1,1,0,0
1988,JUL,72.0,55.4,63.6,89,16,52,11,1,0,0,0,0,0,0,60,24,0.00,00,1988-07-31,0,0,0,0,0
1988,AUG,71.3,56.7,64.0,93,25,54,17,0,1,0,0,0,0,0,53,27,0.00,00,1988-08-31,0,0,0,0,0
1988,SEP,72.2,53.9,63.0,93,29,50,23,0,1,0,0,0,0,0,79,30,0.00,00,1988-09-30,0,0,0,0,0
1988,OCT,68.7,54.2,61.4,93,17,50,30,0,2,0,0,0,0,0,137,34,0.64,54,1988-10-13,2,2,1,0,0
1988,NOV,62.9,51.6,57.2,75,05,46,27,0,0,0,0,0,0,0,229,3,3.70,95,1988-11-24,16,8,2,0,0
1988,DEC,60.5,46.0,53.2,73,08,38,29,0,0,0,0,0,0,0,358,0,4.23,30,1988-12-20,8,7,3,2,0
1988,ANNUAL,66.9,51.5,59.19,93,,38,,2,5,0,0,0,0,0,2194,168,17.06,,1.30,56,39,12,4,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1989,JAN,58.6,43.9,51.3,70,30,38,01,0,0,0,0,0,0,0,419,0,1.26,53,1989-01-23,7,3,1,0,0
1989,FEB,56.9,43.1,50.0,72,21,31,06,0,0,0,0,1,0,0,416,0,1.49,54,1989-02-08,8,4,1,0,0
1989,MAR,61.5,49.3,55.4,73,20,41,03,0,0,0,0,0,0,0,289,0,5.28,57,1989-03-18,19,11,4,1,0
1989,APR,69.3,52.5,60.9,94,08,46,24,0,4,0,0,0,0,0,171,56,0.70,28,1989-04-23,7,2,0,0,0
1989,MAY,67.0,51.5,59.3,80,31,49,30,0,0,0,0,0,0,0,181,9,0.06,06,1989-05-23,1,0,0,0,0
1989,JUN,69.2,53.9,61.5,97,22,51,13,0,3,0,0,0,0,0,129,35,0.07,04,1989-06-04,3,0,0,0,0
1989,JUL,70.7,54.1,62.4,88,06,52,24,0,0,0,0,0,0,0,86,15,0.00,00,1989-07-31,0,0,0,0,0
1989,AUG,70.4,55.6,63.0,84,14,53,28,0,0,0,0,0,0,0,68,12,0.05,05,1989-08-23,1,0,0,0,0
1989,SEP,68.4,55.2,61.8,79,21,53,19,0,0,0,0,0,0,0,94,5,0.98,50,1989-09-16,5,3,1,0,0
1989,OCT,70.5,53.5,62.0,88,09,50,31,0,0,0,0,0,0,0,113,28,1.18,82,1989-10-23,4,2,1,0,0
1989,NOV,67.2,50.4,58.8,77,16,44,29,0,0,0,0,0,0,0,183,2,1.33,17,1989-11-25,3,2,1,1,0
1989,DEC,60.1,45.1,52.6,69,06,40,26,0,0,0,0,0,0,0,377,0,0.00,00,1989-12-31,0,0,0,0,0
1989,ANNUAL,65.9,50.7,58.28,97,,31,,0,7,0,0,1,0,0,2526,162,12.40,,1.57,58,27,9,2,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1990,JAN,59.4,46.1,52.7,66,24,41,17,0,0,0,0,0,0,0,371,0,4.02,27,1990-01-13,11,8,2,2,0
1990,FEB,59.2,44.7,52.0,74,24,37,15,0,0,0,0,0,0,0,357,0,2.45,40,1990-02-16,5,5,2,1,0
1990,MAR,61.9,47.8,54.8,72,20,43,13,0,0,0,0,0,0,0,305,0,1.34,64,1990-03-02,7,3,1,0,0
1990,APR,67.0,51.4,59.2,84,13,47,02,0,0,0,0,0,0,0,170,5,0.58,32,1990-04-22,4,2,0,0,0
1990,MAY,66.3,51.7,59.0,84,01,48,15,0,0,0,0,0,0,0,188,8,2.38,42,1990-05-27,8,5,1,1,0
1990,JUN,70.8,53.9,62.3,92,08,52,26,0,2,0,0,0,0,0,97,25,0.01,01,1990-06-15,1,0,0,0,0
1990,JUL,70.0,55.7,62.9,84,11,53,27,0,0,0,0,0,0,0,74,18,0.00,00,1990-07-31,0,0,0,0,0
1990,AUG,72.4,58.1,65.2,85,08,55,13,0,0,0,0,0,0,0,23,39,0.04,03,1990-08-07,2,0,0,0,0
1990,SEP,74.1,57.8,66.0,91,20,55,10,0,1,0,0,0,0,0,8,45,0.12,12,1990-09-22,1,1,0,0,0
1990,OCT,74.8,53.6,64.2,89,03,50,27,0,0,0,0,0,0,0,56,40,0.20,17,1990-10-31,2,1,0,0,0
1990,NOV,66.8,49.1,58.0,80,12,43,27,0,0,0,0,0,0,0,204,1,0.52,28,1990-11-25,5,2,0,0,0
1990,DEC,57.0,41.2,49.1,68,08,28,22,0,0,0,0,4,0,0,487,0,1.94,17,1990-12-15,7,3,2,1,0
1990,ANNUAL,66.7,51.0,58.82,92,,28,,0,3,0,0,4,0,0,2340,181,13.60,,1.42,53,30,8,5,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1991,JAN,60.9,45.8,53.4,73,17,40,05,0,0,0,0,0,0,0,351,0,0.60,42,1991-01-09,4,2,0,0,0
1991,FEB,66.1,49.6,57.9,78,24,45,24,0,0,0,0,0,0,0,192,0,3.29,12,1991-02-02,4,4,3,2,0
1991,MAR,59.5,46.9,53.2,72,08,43,27,0,0,0,0,0,0,0,358,0,5.89,72,1991-03-17,16,13,5,0,0
1991,APR,64.9,49.2,57.0,83,29,46,16,0,0,0,0,0,0,0,234,3,1.07,63,1991-04-20,7,3,1,0,0
1991,MAY,63.9,49.7,56.8,79,24,47,01,0,0,0,0,0,0,0,248,1,0.36,12,1991-05-13,6,1,0,0,0
1991,JUN,65.8,51.4,58.6,82,30,48,20,0,0,0,0,0,0,0,188,5,0.05,05,1991-06-28,1,0,0,0,0
1991,JUL,67.9,54.6,61.3,92,01,52,15,0,1,0,0,0,0,0,129,20,0.00,00,1991-07-31,0,0,0,0,0
1991,AUG,69.1,56.9,63.0,90,13,54,05,0,1,0,0,0,0,0,74,20,0.42,26,1991-08-14,3,2,0,0,0
1991,SEP,71.0,55.2,63.1,94,02,52,24,0,1,0,0,0,0,0,74,26,0.00,00,1991-09-30,0,0,0,0,0
1991,OCT,74.0,54.7,64.3,96,10,48,31,0,2,0,0,0,0,0,74,62,2.35,35,1991-10-26,3,2,2,1,0
1991,NOV,69.3,50.8,60.0,83,06,46,29,0,0,0,0,0,0,0,150,9,0.50,48,1991-11-17,2,1,0,0,0
1991,DEC,61.0,45.8,53.4,67,09,42,20,0,0,0,0,0,0,0,350,0,2.32,18,1991-12-28,7,4,2,1,0
1991,ANNUAL,66.1,50.9,58.49,96,,40,,0,5,0,0,0,0,0,2422,146,16.85,,1.35,53,32,13,4,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1992,JAN,58.6,44.3,51.4,66,31,38,24,0,0,0,0,0,0,0,414,0,2.09,76,1992-01-04,7,6,1,0,0
1992,FEB,65.9,50.8,58.4,80,25,45,05,0,0,0,0,0,0,0,186,2,6.34,30,1992-02-14,18,14,4,2,0
1992,MAR,65.9,52.5,59.2,73,12,48,07,0,0,0,0,0,0,0,171,0,4.41,50,1992-03-05,12,7,2,1,0
1992,APR,71.3,53.9,62.6,83,19,48,06,0,0,0,0,0,0,0,87,21,0.38,19,1992-04-12,4,2,0,0,0
1992,MAY,70.4,55.0,62.7,86,02,52,01,0,0,0,0,0,0,0,75,13,0.00,00,1992-05-31,0,0,0,0,0
1992,JUN,69.2,55.8,62.5,74,26,53,20,0,0,0,0,0,0,0,76,9,0.39,38,1992-06-29,2,1,0,0,0
1992,JUL,72.3,57.9,65.1,86,09,53,29,0,0,0,0,0,0,0,30,41,0.00,00,1992-07-31,0,0,0,0,0
1992,AUG,72.0,55.5,63.8,86,10,52,20,0,0,0,0,0,0,0,51,23,0.02,02,1992-08-29,1,0,0,0,0
1992,SEP,74.9,56.7,65.8,94,26,55,28,0,1,0,0,0,0,0,28,61,0.00,00,1992-09-30,0,0,0,0,0
1992,OCT,75.8,57.6,66.7,94,10,53,15,0,4,0,0,0,0,0,31,93,1.16,81,1992-10-29,4,3,1,0,0
1992,NOV,67.6,51.9,59.7,79,03,46,30,0,0,0,0,0,0,0,163,10,0.40,15,1992-11-22,4,2,0,0,0
1992,DEC,57.5,45.9,51.7,67,01,38,26,0,0,0,0,0,0,0,406,0,6.03,17,1992-12-09,14,11,4,2,0
1992,ANNUAL,68.5,53.1,60.80,94,,38,,0,5,0,0,0,0,0,1718,273,21.22,,2.50,66,46,12,5,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1993,JAN,57.5,44.7,51.1,69,29,37,11,0,0,0,0,0,0,0,423,0,9.82,95,1993-01-06,17,12,7,4,0
1993,FEB,59.8,47.7,53.8,68,04,44,27,0,0,0,0,0,0,0,310,0,4.48,94,1993-02-07,16,10,3,0,0
1993,MAR,66.0,52.0,59.0,78,06,48,02,0,0,0,0,0,0,0,178,0,2.90,70,1993-03-27,13,7,2,0,0
1993,APR,67.1,51.7,59.4,78,30,49,11,0,0,0,0,0,0,0,163,1,0.71,30,1993-04-17,7,3,0,0,0
1993,MAY,70.0,54.9,62.5,91,09,50,12,0,1,0,0,0,0,0,90,21,0.87,28,1993-05-30,6,4,0,0,0
1993,JUN,74.2,55.9,65.0,95,17,52,28,2,1,0,0,0,0,0,49,53,0.27,27,1993-06-04,1,1,0,0,0
1993,JUL,70.5,55.3,62.8,83,01,53,17,1,0,0,0,0,0,0,73,16,0.00,00,1993-07-31,0,0,0,0,0
1993,AUG,74.4,58.0,66.0,95,27,55,24,1,2,0,0,0,0,0,33,71,0.00,00,1993-08-31,0,0,0,0,0
1993,SEP,72.0,54.8,63.4,91,25,50,24,0,2,0,0,0,0,0,74,31,0.00,00,1993-09-30,0,0,0,0,0
1993,OCT,73.1,55.5,64.3,90,26,52,19,0,1,0,0,0,0,0,63,48,0.33,25,1993-10-15,2,1,0,0,0
1993,NOV,66.7,49.6,58.2,81,02,43,25,0,0,0,0,0,0,0,204,7,2.16,06,1993-11-29,7,3,2,1,0
1993,DEC,58.0,45.0,51.5,69,02,37,22,0,0,0,0,0,0,0,411,0,2.25,07,1993-12-11,10,4,1,1,0
1993,ANNUAL,67.4,52.1,59.71,95,,37,,4,7,0,0,0,0,0,2071,248,23.79,,1.95,79,45,15,6,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1994,JAN,61.4,46.0,53.7,72,17,42,29,0,0,0,0,0,0,0,346,0,2.77,09,1994-01-24,8,5,2,1,0
1994,FEB,59.5,45.8,52.7,73,28,41,12,0,0,0,0,0,0,0,339,0,4.87,69,1994-02-06,13,10,3,1,0
1994,MAR,66.4,49.8,58.1,81,13,43,23,0,0,0,0,0,0,0,211,5,0.35,27,1994-03-24,6,1,0,0,0
1994,APR,64.6,50.6,57.6,79,11,47,10,0,0,0,0,0,0,0,215,0,1.12,44,1994-04-08,5,3,0,0,0
1994,MAY,65.6,51.8,58.7,80,30,49,28,0,0,0,0,0,0,0,188,3,1.31,54,1994-05-06,6,3,1,0,0
1994,JUN,68.9,52.3,60.5,88,09,50,17,1,0,0,0,0,0,0,134,11,0.06,06,1994-06-05,1,0,0,0,0
1994,JUL,65.8,53.5,59.6,80,25,50,12,0,0,0,0,0,0,0,163,4,0.00,00,1994-07-31,0,0,0,0,0
1994,AUG,71.8,55.0,63.4,86,14,53,05,0,0,0,0,0,0,0,70,29,0.00,00,1994-08-31,0,0,0,0,0
1994,SEP,71.4,56.0,63.7,92,15,54,26,0,1,0,0,0,0,0,54,24,0.22,22,1994-09-23,1,1,0,0,0
1994,OCT,71.1,53.3,62.2,86,08,48,30,0,0,0,0,0,0,0,95,19,0.33,33,1994-10-04,1,1,0,0,0
1994,NOV,58.2,45.6,51.9,62,22,40,19,0,0,0,0,0,0,0,384,0,10.49,54,1994-11-05,14,10,5,2,0
1994,DEC,55.2,43.9,49.5,60,25,38,30,0,0,0,0,0,0,0,471,0,2.69,44,1994-12-03,14,8,0,0,0
1994,ANNUAL,65.0,50.3,57.66,92,,38,,1,1,0,0,0,0,0,2670,95,24.21,,5.54,69,42,11,4,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1995,JAN,58.2,49.9,54.0,69,31,42,17,0,0,0,0,0,0,0,331,0,8.97,14,1995-01-27,26,23,5,2,0
1995,FEB,63.3,50.5,56.9,76,21,41,15,0,0,0,0,0,0,0,221,0,0.24,18,1995-02-08,3,1,0,0,0
1995,MAR,63.0,49.3,56.1,76,30,44,24,0,0,0,0,0,0,0,268,0,7.88,42,1995-03-02,17,14,6,2,0
1995,APR,63.9,49.9,56.9,84,23,44,16,0,0,0,0,0,0,0,236,3,1.61,39,1995-04-30,14,4,0,0,0
1995,MAY,63.2,51.6,57.4,76,31,49,06,0,0,0,0,0,0,0,227,0,0.97,34,1995-05-01,6,4,0,0,0
1995,JUN,68.5,53.8,61.0,97,24,50,06,1,1,0,0,0,0,0,133,24,0.62,29,1995-06-16,4,2,0,0,0
1995,JUL,72.3,58.0,65.0,91,14,55,26,2,1,0,0,0,0,0,30,40,0.00,00,1995-07-31,0,0,0,0,0
1995,AUG,72.3,55.8,64.0,91,19,53,31,0,1,0,0,0,0,0,63,43,0.00,00,1995-08-31,0,0,0,0,0
1995,SEP,72.7,56.7,64.7,92,19,53,30,0,2,0,0,0,0,0,43,43,0.00,00,1995-09-30,0,0,0,0,0
1995,OCT,74.0,55.2,64.6,90,02,50,24,0,1,0,0,0,0,0,68,63,0.06,06,1995-10-31,1,0,0,0,0
1995,NOV,69.6,52.1,60.9,80,13,47,05,0,0,0,0,0,0,0,119,4,0.08,05,1995-11-21,4,0,0,0,0
1995,DEC,60.8,50.2,55.5,66,12,45,25,0,0,0,0,0,0,0,286,0,8.13,61,1995-12-11,14,10,4,2,0
1995,ANNUAL,66.8,52.8,59.74,97,,41,,3,6,0,0,0,0,0,2025,220,28.56,,3.61,89,58,15,6,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1996,JAN,59.7,48.4,54.0,72,02,43,29,0,0,0,0,0,0,0,334,0,6.71,62,1996-01-31,12,10,5,2,0
1996,FEB,63.6,50.6,57.1,80,12,40,26,0,0,0,0,0,0,0,226,3,5.28,25,1996-02-04,15,12,3,1,0
1996,MAR,66.8,50.7,58.7,83,17,44,06,0,0,0,0,0,0,0,191,4,1.28,37,1996-03-12,8,4,0,0,0
1996,APR,69.9,52.9,61.4,93,30,47,18,0,2,0,0,0,0,0,139,39,1.56,10,1996-04-01,5,3,1,1,0
1996,MAY,69.6,53.8,61.7,88,01,49,29,0,0,0,0,0,0,0,131,38,1.79,15,1996-05-15,5,4,1,1,0
1996,JUN,71.4,53.4,62.3,93,30,50,17,1,1,0,0,0,0,0,109,37,0.00,00,1996-06-30,0,0,0,0,0
1996,JUL,72.5,54.8,63.6,91,01,50,05,0,1,0,0,0,0,0,69,34,0.00,00,1996-07-31,0,0,0,0,0
1996,AUG,72.4,55.0,63.7,86,30,51,24,0,0,0,0,0,0,0,58,26,0.00,00,1996-08-31,0,0,0,0,0
1996,SEP,71.9,55.2,63.5,87,07,51,29,0,0,0,0,0,0,0,74,37,0.04,03,1996-09-15,2,0,0,0,0
1996,OCT,71.5,54.1,62.8,99,08,48,20,0,3,0,0,0,0,0,112,53,1.05,69,1996-10-29,4,3,1,0,0
1996,NOV,64.9,50.6,57.8,76,10,46,30,2,0,0,2,0,0,0,196,0,4.72,77,1996-11-17,9,4,2,2,0
1996,DEC,61.4,50.3,55.8,69,17,43,20,0,0,0,0,0,0,0,275,0,7.61,87,1996-12-21,16,14,6,1,0
1996,ANNUAL,68.0,52.5,60.23,99,,40,,3,7,0,2,0,0,0,1914,271,30.04,,2.77,76,54,19,8,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1997,JAN,58.3,47.0,52.6,67,29,36,14,0,0,0,0,0,0,0,375,0,7.59,64,1997-01-01,16,11,6,4,0
1997,FEB,63.5,48.6,56.1,74,15,45,28,0,0,0,0,0,0,0,242,0,0.32,22,1997-02-17,4,1,0,0,0
1997,MAR,67.1,49.3,58.2,81,25,44,05,0,0,0,0,0,0,0,206,7,0.58,17,1997-03-17,5,4,0,0,0
1997,APR,66.1,50.1,58.1,79,25,45,09,0,0,0,0,0,0,0,200,1,0.29,20,1997-04-18,3,1,0,0,0
1997,MAY,69.4,54.2,61.6,84,31,47,01,2,0,0,0,0,0,0,110,18,0.16,16,1997-05-23,1,1,0,0,0
1997,JUN,69.7,53.5,61.6,78,25,49,23,0,0,0,0,0,0,0,97,2,0.30,24,1997-06-03,3,1,0,0,0
1997,JUL,69.7,54.8,62.3,79,02,52,25,0,0,0,0,0,0,0,83,5,0.00,00,1997-07-31,0,0,0,0,0
1997,AUG,73.5,58.0,65.7,83,05,54,04,0,0,0,0,0,0,0,16,47,0.73,54,1997-08-19,2,2,1,0,0
1997,SEP,77.0,58.5,67.8,97,23,55,19,0,4,0,0,0,0,0,4,97,0.04,04,1997-09-14,1,0,0,0,0
1997,OCT,70.1,54.8,62.5,88,15,50,12,0,0,0,0,0,0,0,100,30,1.00,79,1997-10-09,3,2,1,0,0
1997,NOV,65.1,53.5,59.3,81,04,49,30,0,0,0,0,0,0,0,184,24,6.97,63,1997-11-26,18,13,4,2,0
1997,DEC,60.2,47.5,53.8,66,01,41,26,0,0,0,0,0,0,0,338,0,2.77,86,1997-12-07,10,7,2,0,0
1997,ANNUAL,67.5,52.5,59.97,97,,36,,2,4,0,0,0,0,0,1955,231,20.75,,1.64,66,43,14,6,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1998,JAN,58.4,48.8,53.6,65,27,42,05,0,0,0,0,0,0,0,345,0,12.08,67,1998-01-18,22,19,10,4,0
1998,FEB,57.6,47.8,52.7,62,13,42,20,0,0,0,0,0,0,0,339,0,14.89,93,1998-02-02,20,16,9,6,0
1998,MAR,62.2,49.2,55.7,72,10,42,06,0,0,0,0,0,0,0,284,0,2.54,57,1998-03-05,14,7,1,0,0
1998,APR,62.4,48.5,55.4,84,21,43,13,0,0,0,0,0,0,0,282,2,2.13,84,1998-04-03,10,6,1,0,0
1998,MAY,61.3,51.8,56.5,70,03,48,26,0,0,0,0,0,0,0,253,0,3.92,14,1998-05-12,14,8,4,1,0
1998,JUN,64.7,53.9,59.3,76,16,52,30,0,0,0,0,0,0,0,165,2,0.15,05,1998-06-08,5,0,0,0,0
1998,JUL,66.3,53.9,60.1,84,18,51,08,0,0,0,0,0,0,0,156,11,0.01,01,1998-07-10,1,0,0,0,0
1998,AUG,67.9,54.3,61.1,86,03,51,31,0,0,0,0,0,0,0,127,12,0.01,01,1998-08-27,1,0,0,0,0
1998,SEP,67.9,55.5,61.7,80,13,51,27,0,0,0,0,0,0,0,107,17,0.09,05,1998-09-27,4,0,0,0,0
1998,OCT,68.2,52.9,60.5,83,20,48,31,0,0,0,0,0,0,0,145,15,0.91,91,1998-10-24,1,1,1,0,0
1998,NOV,60.7,49.7,55.2,65,26,45,09,0,0,0,0,0,0,0,287,0,4.02,20,1998-11-30,14,8,3,1,0
1998,DEC,56.3,43.6,50.0,71,16,34,21,0,0,0,0,0,0,0,458,0,1.42,44,1998-12-05,8,4,0,0,0
1998,ANNUAL,62.8,50.8,56.84,86,,34,,0,0,0,0,0,0,0,2948,59,42.17,,2.93,114,69,29,12,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1999,JAN,56.4,44.6,50.5,65,03,37,10,0,0,0,0,0,0,0,441,0,4.41,91,1999-01-31,12,9,3,0,0
1999,FEB,57.3,45.6,51.5,63,27,41,11,0,0,0,0,0,0,0,373,0,7.35,67,1999-02-16,14,12,5,3,0
1999,MAR,56.7,45.6,51.2,65,25,42,31,0,0,0,0,0,0,0,421,0,2.34,64,1999-03-24,15,7,1,0,0
1999,APR,61.8,48.0,54.9,83,16,40,09,0,0,0,0,0,0,0,314,17,2.62,94,1999-04-11,5,5,3,0,0
1999,MAY,59.5,47.9,53.7,69,05,44,15,0,0,0,0,0,0,0,341,0,0.23,17,1999-05-03,2,1,0,0,0
1999,JUN,62.6,50.2,56.4,77,30,47,07,0,0,0,0,0,0,0,252,1,0.12,06,1999-06-03,3,0,0,0,0
1999,JUL,64.5,52.8,58.7,79,12,48,04,0,0,0,0,0,0,0,192,4,0.00,00,1999-07-31,0,0,0,0,0
1999,AUG,66.6,55.1,60.9,79,26,53,25,0,0,0,0,0,0,0,126,5,0.10,07,1999-08-11,2,0,0,0,0
1999,SEP,68.8,54.1,61.5,92,28,50,05,0,2,0,0,0,0,0,135,38,0.59,34,1999-09-22,4,2,0,0,0
1999,OCT,71.0,53.8,62.4,87,10,49,19,0,0,0,0,0,0,0,115,40,0.65,50,1999-10-27,5,2,1,0,0
1999,NOV,63.7,51.9,57.8,80,01,45,22,0,0,0,0,0,0,0,215,3,2.32,53,1999-11-30,9,7,1,0,0
1999,DEC,61.9,46.5,54.2,73,19,41,10,0,0,0,0,0,0,0,326,0,0.62,45,1999-12-09,5,2,0,0,0
1999,ANNUAL,62.6,49.7,56.15,92,,37,,0,2,0,0,0,0,0,3251,108,21.35,,1.67,76,47,14,3,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
2000,JAN,57.4,47.9,52.6,62,27,42,02,0,0,0,0,0,0,0,374,0,6.41,20,2000-01-24,16,9,4,2,0
2000,FEB,58.8,48.9,53.8,66,19,42,24,0,0,0,0,0,0,0,318,0,8.96,08,2000-02-13,21,15,7,2,0
2000,MAR,61.5,48.3,54.9,82,31,42,08,0,0,0,0,0,0,0,312,7,2.04,62,2000-03-07,8,4,2,0,0
2000,APR,63.4,50.8,57.1,83,01,46,29,0,0,0,0,0,0,0,237,11,1.66,54,2000-04-16,5,5,2,0,0
2000,MAY,64.8,51.7,58.2,90,21,46,12,0,1,0,0,0,0,0,217,16,1.40,68,2000-05-07,5,4,1,0,0
2000,JUN,65.8,53.2,59.5,103,14,49,04,0,1,0,0,0,0,0,186,27,0.16,11,2000-06-07,2,1,0,0,0
2000,JUL,63.8,52.8,58.3,71,31,51,25,0,0,0,0,0,0,0,197,0,0.02,02,2000-07-21,1,0,0,0,0
2000,AUG,67.2,54.2,60.7,80,01,52,25,0,0,0,0,0,0,0,131,4,0.02,02,2000-08-07,1,0,0,0,0
2000,SEP,72.3,57.1,64.7,92,17,51,12,0,2,0,0,0,0,0,62,61,0.21,14,2000-09-01,3,1,0,0,0
2000,OCT,65.1,53.9,59.5,78,23,48,31,0,0,0,0,0,0,0,168,7,2.38,98,2000-10-26,7,5,2,0,0
2000,NOV,60.0,47.6,53.8,74,03,42,13,0,0,0,0,0,0,0,327,0,0.85,37,2000-11-28,6,3,0,0,0
2000,DEC,60.3,47.6,54.0,65,28,42,19,0,0,0,0,0,0,0,336,0,0.90,41,2000-12-14,7,4,0,0,0
2000,ANNUAL,63.4,51.2,57.27,103,,42,,0,4,0,0,0,0,0,2865,133,25.01,,2.20,82,51,18,4,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
2001,JAN,57.8,44.9,51.4,68,02,41,27,0,0,0,0,0,0,0,417,0,3.76,83,2001-01-11,11,7,4,0,0
2001,FEB,58.4,45.8,52.0,73,04,36,12,0,0,0,0,0,0,0,355,0,7.73,34,2001-02-09,14,11,8,1,0
2001,MAR,62.9,48.8,55.9,77,20,45,03,0,0,0,0,0,0,0,280,1,1.58,84,2001-03-04,8,4,1,0,0
2001,APR,58.7,46.3,52.5,70,24,41,03,0,0,0,0,0,0,0,367,0,1.89,91,2001-04-20,10,4,1,0,0
